x,y,label
-3.887657405488937,-1.7014148842477468,1
-4.455429778498578,-2.2969336937356415,1
-4.623264961367332,-2.767963400310501,1
-4.252010609909669,-2.9272952660774822,1
-3.4582809174544407,-2.7196221734859054,1
-4.179628643655022,-3.739406615291534,1
-3.8095798226483772,-3.870509668395581,1
-3.5873061501370556,-4.139971990244585,1
-2.581178436385848,-3.391628877313489,1
-2.352779685107788,-3.5363467911704203,1
-2.9275625510065053,-5.070687080679225,1
-2.1293688539786224,-4.296430270087626,1
-1.7779206230790943,-4.244579812756937,1
-1.6278722305147135,-4.703427920594921,1
-1.4191671642276473,-5.133161581564145,1
-1.2106627026635524,-5.7859425481737325,1
-0.6507904499985658,-4.526347002151228,1
-0.4635818836747007,-5.831218503008387,1
-0.06425269492180254,-4.049209235223999,1
0.2431624363259726,-5.104607739249253,1
0.583890119925591,-5.23549156084458,1
0.7313704930296747,-4.147808180524045,1
1.00920837006493,-4.160013561135316,1
1.436568663306802,-4.620035371649187,1
2.1172145989800257,-5.541798387557259,1
2.156870102010617,-4.722886735447641,1
2.7703640583967375,-5.170646367498738,1
2.95706099016533,-4.765873569505691,1
2.86244349306199,-4.019739434316768,1
3.511880040250924,-4.3227686100520035,1
2.7382424978291247,-2.9645723418673544,1
3.0529186034486644,-2.9109520087230583,1
4.334936135265493,-3.637443312278341,1
4.504387233965739,-3.316510055567001,1
3.756433823444184,-2.414113431642809,1
4.423022860504275,-2.460903829543159,1
4.706081687409657,-2.2401046811215046,1
5.3246337698934205,-2.13166180350634,1
4.9462738531445165,-1.6245129916535925,1
4.670491035008457,-1.2118249871067657,1
4.662558889609442,-0.8986345691108768,1
4.812730821876428,-0.614196730789256,1
5.293183660902469,-0.33639172060227,1
5.7349812635046495,-1.4046652895042026e-15,1
